Unnamed: 0,Zone,Region,Place,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Category,DSLR Allowed,Number of google review in lakhs,Best Time to visit,id,region,latitude,longitude,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,Destination Name,Continent,Avg Cost (USD/day),Best Season,Avg Rating,Annual Visitors (M),UNESCO Site,Category_encoded
Unknown,Unknown,Turkmenistan,Ashgabat,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Marble-clad buildings rise against a backdrop of desert landscapes, offering a surreal blend of modernity and tradition with a touch of mystery.",Unknown,0.1,Unknown,bee0bdaf-43b3-4d6e-80a3-eebf8cccb1cc,asia,37.9404648,58.3823487,Luxury,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,373
Unknown,Unknown,Mexico,Tulum,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Pristine beaches with turquoise waters meet ancient ruins and vibrant jungle, creating an inviting blend of relaxation and adventure.",Unknown,0.1,Unknown,456e0998-8b34-4b5a-8898-fdd801f472a4,north_america,20.429647,87.6529306,Mid-range,3.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,413
Unknown,Unknown,United States,Honolulu,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Golden beaches meet vibrant city life, where the scent of plumeria and the sounds of ukulele create a laid-back, tropical vibe.",Unknown,0.1,Unknown,a7573be8-bfc0-479c-9baa-7d824d1f9315,oceania,21.304547,157.855676,Luxury,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,283
Unknown,Unknown,Uzbekistan,Tashkent,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Wide avenues lined with Soviet-era architecture meet vibrant bazaars, creating a unique blend of history and lively local culture.",Unknown,0.1,Unknown,232e9cad-e761-42b2-ad5d-eac5c63500ff,asia,41.3123363,69.2787079,Budget,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,550
Unknown,Unknown,China,Yangshuo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Lush karst mountains and tranquil rivers create a serene backdrop for cycling through rice paddies and exploring vibrant local markets.,Unknown,0.1,Unknown,6c7cf28b-e9b3-4620-985e-e51fb626aa64,asia,24.8630286,110.4871831,Budget,3.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,349
Unknown,Unknown,Malaysia,Kuala Lumpur,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling streets filled with diverse aromas and vibrant markets create a lively atmosphere, blending modern skyscrapers with rich cultural heritage.",Unknown,0.1,Unknown,cdc43353-203d-43ea-91ec-ccdff3e15160,asia,3.1526589,101.7022205,Mid-range,4.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,100
Unknown,Unknown,United Kingdom,Cornwall,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Rugged coastlines, charming villages, and sweeping beaches offer a sense of tranquility and timeless beauty, perfect for unwinding and exploring.",Unknown,0.1,Unknown,2a2808ca-2382-4d3e-b28b-af9837c5a3f7,europe,50.4433489,4.62465658489158,Mid-range,3.0,4.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,428
Unknown,Unknown,Bangladesh,Dhaka,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A whirlwind of vibrant street life, bustling markets, and a rich tapestry of history and culture, offering endless sensory experiences.",Unknown,0.1,Unknown,6ee0fe94-2e9b-46ef-8bfc-5e218132332b,asia,23.7643863,90.3890144,Budget,4.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,70
Unknown,Unknown,United States,Seattle,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A city where misty mornings blend with vibrant markets and lush green spaces, offering a cozy yet dynamic urban experience.",Unknown,0.1,Unknown,df941b8b-5907-43b3-bd73-505845313873,north_america,47.6038321,122.330062,Luxury,4.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,27
Unknown,Unknown,Kyrgyzstan,Bishkek,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Wide boulevards lined with Soviet-era architecture and bustling bazaars create a unique blend of history and vibrant local life.,Unknown,0.1,Unknown,48a8a9bd-7834-4db5-931e-151691e32ada,asia,42.8777895,74.6066926,Budget,3.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,553
Unknown,Unknown,Cambodia,Siem Reap,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Ancient temples rise through the jungle mist, while bustling markets and vibrant street food create a lively, sensory-rich experience.",Unknown,0.1,Unknown,e0fba8c3-0e00-421a-8a31-c5001184dc97,asia,13.3617562,103.8590321,Budget,5.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,81
Unknown,Unknown,Chile,Valdivia,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Riverside charm and lush green landscapes create a serene atmosphere, with the scent of fresh seafood and the sound of birdsong nearby.",Unknown,0.1,Unknown,066b90ea-034a-48e3-9011-d2095c02efaa,south_america,39.8141262,73.2459859,Mid-range,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,422
Unknown,Unknown,Argentina,Salta,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.",Unknown,0.1,Unknown,3f3f5613-56d6-464b-a1de-437c2246292b,south_america,25.1076701,64.3494964,Mid-range,4.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,455
Unknown,Unknown,Croatia,Split,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Wander through ancient stone streets where the Adriatic breeze mingles with lively chatter and the scent of fresh seafood from bustling markets.,Unknown,0.1,Unknown,92098031-bc52-4fac-b1df-2dfe76a8de6c,europe,43.5116383,16.4399659,Mid-range,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,529
Unknown,Unknown,Ecuador,Galápagos Islands,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Pristine landscapes teeming with unique wildlife create an atmosphere of untouched beauty, where every moment feels like an intimate encounter with nature.",Unknown,0.1,Unknown,a49ee9f6-6273-4716-9985-1ebffd5c328c,south_america,0.62881505,90.3638752022324,Luxury,3.0,5.0,5.0,4.0,1.0,3.0,2.0,1.0,5.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,415
Unknown,Unknown,Italy,Florence,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Cobblestone streets filled with art, the aroma of fresh espresso, and vibrant piazzas create a captivating blend of history and modern life.",Unknown,0.1,Unknown,ae00c442-bbff-44db-9385-f8af3eda88b4,europe,43.7697955,11.2556404,Mid-range,5.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,214
Unknown,Unknown,United States,Philadelphia,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Historic cobblestone streets meet a vibrant arts scene, with lively markets and diverse neighborhoods creating a welcoming and dynamic urban experience.",Unknown,0.1,Unknown,30c3bd69-5bec-4c0b-b009-bd322b13d554,north_america,39.9527237,75.1635262,Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,298
Unknown,Unknown,France,Bordeaux,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Strolling through sun-dappled streets, you'll find stunning architecture, vibrant markets, and the rich aroma of freshly baked baguettes filling the air.",Unknown,0.1,Unknown,04624f1d-9d64-4b83-a228-9914ef03c43e,europe,44.841225,0.5800364,Mid-range,4.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,453
Unknown,Unknown,France,Strasbourg,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming cobblestone streets lined with half-timbered houses, the aroma of freshly baked pastries, and the gentle flow of the canals create a fairy-tale ambiance.",Unknown,0.1,Unknown,4b7bab82-52b8-4827-a591-750c48a47f39,europe,48.584614,7.7507127,Mid-range,5.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,142
Unknown,Unknown,Palau,Palau,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Crystal-clear waters teeming with marine life, lush forests, and a serene atmosphere offer a tranquil escape for nature lovers and adventurers alike.",Unknown,0.1,Unknown,5b04742c-8938-413a-9050-370d3bc3115b,oceania,5.3783537,132.9102573,Luxury,3.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,245
Unknown,Unknown,Grenada,St. George's,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Colorful streets wind around a picturesque harbor, where the scent of spices mingles with the sea breeze, creating a vibrant, laid-back charm.",Unknown,0.1,Unknown,2302c9dd-263d-434c-8adf-cab28e3ba21d,north_america,12.0535331,61.751805,Mid-range,3.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,238
Unknown,Unknown,Hungary,Debrecen,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Tree-lined streets, charming squares, and a blend of old-world charm with modern vibrancy create a welcoming and relaxed atmosphere.",Unknown,0.1,Unknown,0db57fc8-4359-415e-b18c-9b9da6d98e3d,europe,47.531399,21.6259782,Budget,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,497
Unknown,Unknown,Greece,Crete,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.",Unknown,0.1,Unknown,1d7edb41-df70-4877-ac88-c1baaa72b923,europe,35.3084952,24.46334231842296,Mid-range,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,457
Unknown,Unknown,United States,Baltimore,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Historic cobblestone streets meet vibrant waterfronts, offering a lively mix of seafood aromas, street art, and a welcoming, laid-back vibe.",Unknown,0.1,Unknown,dbac5f44-f433-4f28-b05c-e9b193b346c0,north_america,39.2908816,76.610759,Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,299
Unknown,Unknown,Papua New Guinea,Madang,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Tropical breezes, vibrant coral reefs, and lush rainforests create a serene paradise where nature and local culture warmly embrace visitors.",Unknown,0.1,Unknown,c9154e0a-44ac-4562-aa0e-3081d51e1730,oceania,5.0,145.5,Budget,4.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,504
Unknown,Unknown,Italy,Taormina,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Dramatic coastal views, ancient ruins, and charming piazzas create a picturesque setting that invites leisurely exploration and indulgent moments.",Unknown,0.1,Unknown,35de48dc-19c9-4e54-b788-da248d0e45d4,europe,37.8512218,15.2830191,Mid-range,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,255
Unknown,Unknown,Japan,Takayama,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Unknown,0.1,Unknown,66355823-318b-4699-8244-a884d90e3e52,asia,36.1396246,137.2510322,Mid-range,5.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,200
Unknown,Unknown,United States,Phoenix,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Desert landscapes meet urban sophistication, offering vibrant arts, diverse dining, and endless sunshine, making every visit feel like a warm embrace.",Unknown,0.1,Unknown,e8ca28df-95b8-4dd9-9190-28b80725ea25,north_america,33.4484367,112.074141,Mid-range,3.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,253
Unknown,Unknown,Malawi,Blantyre,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A city where bustling markets, friendly locals, and the aroma of street food create a vibrant and welcoming atmosphere.",Unknown,0.1,Unknown,28e1fcbb-ce3c-418e-bb2d-421e3be81b2f,africa,15.7862543,35.0035694,Budget,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,22
Unknown,Unknown,Venezuela,Caracas,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Vibrant streets filled with lively music and bustling markets, surrounded by lush mountains and offering a mix of urban and natural beauty.",Unknown,0.1,Unknown,ecaa1ebe-5e59-464c-8fae-42abbddcc734,south_america,10.5060934,66.9146008,Budget,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,521
Unknown,Unknown,Vietnam,Da Lat,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Misty mornings, lush pine forests, and vibrant markets create a serene escape with a refreshing blend of nature and local culture.",Unknown,0.1,Unknown,c62183f8-3057-4af8-9d51-1cba9559f61b,asia,11.9373899,108.4286786,Budget,3.0,4.0,5.0,1.0,2.0,4.0,4.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,381
Unknown,Unknown,United States,New York City,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Skyscrapers touch the sky as vibrant streets buzz with energy, offering a sensory overload of sights, sounds, and diverse cultures.",Unknown,0.1,Unknown,eb3c14bc-9e8d-47f1-ba13-95e308ff7e11,north_america,40.7127281,74.0060152,Luxury,5.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,1.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,439
Unknown,Unknown,Vietnam,Sapa,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Unknown,0.1,Unknown,180cca4b-7d0f-41a2-99a1-27c58d512572,asia,22.3359246,103.8426749,Budget,4.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,425
Unknown,Unknown,Mexico,Guadalajara,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Colorful streets, lively mariachi music, and the rich aroma of street food create an inviting blend of tradition and modernity.",Unknown,0.1,Unknown,4265c1eb-e4f6-4b71-8442-56ad4483a5e4,north_america,20.6720375,103.338396,Mid-range,5.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,239
Unknown,Unknown,United States,Anchorage,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Surrounded by breathtaking mountains and vast wilderness, this city offers a refreshing blend of rugged adventure and cozy urban charm.",Unknown,0.1,Unknown,6c222aca-bad0-4114-a0f8-d271510a86a0,north_america,61.2163129,149.894852,Mid-range,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,477
Unknown,Unknown,Bhutan,Bhutan,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Mist-shrouded mountains and vibrant monasteries offer a serene escape, where spiritual tranquility and breathtaking landscapes merge for an unforgettable experience.",Unknown,0.1,Unknown,196e96f8-6055-4123-beaa-957b027ee1f9,asia,27.549511,90.5119273,Luxury,5.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,377
Unknown,Unknown,Uzbekistan,Samarkand,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Ancient architecture glimmers under the sun, with vibrant bazaars and fragrant spices creating an intoxicating blend of history and culture.",Unknown,0.1,Unknown,d4345f6e-b465-4dc0-abfe-f230b87aefb7,asia,39.6550017,66.9756954,Budget,5.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,76
Unknown,Unknown,New Zealand,Wellington,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming harborside views, vibrant arts scene, and a cozy mix of urban buzz and nature create a welcoming, eclectic atmosphere.",Unknown,0.1,Unknown,a33298f1-58d1-403d-984e-f7744a8e1746,oceania,41.2887953,174.7772114,Mid-range,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,171
Unknown,Unknown,Pakistan,Lahore,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling streets alive with vibrant colors and the aroma of spices, offering a rich tapestry of history, culture, and warm hospitality.",Unknown,0.1,Unknown,316ef402-4768-456e-98b3-87fad9b0a5c1,asia,31.5656822,74.3141829,Budget,5.0,3.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,98
Unknown,Unknown,Chile,San Pedro de Atacama,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Endless desert vistas meet surreal landscapes, where clear night skies reveal a tapestry of stars, creating an otherworldly sense of tranquility and wonder.",Unknown,0.1,Unknown,36d2ef8d-984f-44db-8343-7b70c26e8bf1,south_america,22.910832,68.2001376,Mid-range,3.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,262
Unknown,Unknown,Portugal,Madeira,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush landscapes meet dramatic cliffs, where ocean breezes carry the scent of flowers and adventure awaits around every winding path.",Unknown,0.1,Unknown,12bac5cc-d5e5-4418-aec5-2805cfe04257,europe,32.751750099999995,16.98174865726062,Mid-range,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,354
Unknown,Unknown,Albania,Gjirokastër,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Winding cobblestone streets and stone-roofed houses create a timeless atmosphere, with echoes of history in every corner and stunning mountain views.",Unknown,0.1,Unknown,cb72a09a-88af-4d3b-a950-b353a445b54c,europe,40.0770871,20.1393359,Budget,5.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,564
Unknown,Unknown,Australia,Brisbane,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Sun-drenched streets and lush riverside parks create a laid-back vibe, with vibrant markets and buzzing eateries adding a lively local flavor.",Unknown,0.1,Unknown,eb8d23c9-8122-4bb2-8325-e37036397a1c,oceania,27.4689682,153.0234991,Mid-range,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,469
Unknown,Unknown,Czech Republic,Cesky Krumlov,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Winding cobblestone streets, charming medieval architecture, and the gentle flow of the Vltava River create a fairy-tale atmosphere you'll never forget.",Unknown,0.1,Unknown,5a296eaa-b786-420f-8a2d-08db36260144,europe,48.8106526,14.3150586,Mid-range,5.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,565
Unknown,Unknown,Saint Kitts and Nevis,Basseterre,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush landscapes and vibrant markets create a lively yet laid-back atmosphere, where the rhythm of island life feels both invigorating and soothing.",Unknown,0.1,Unknown,ec2e76e8-1944-4282-962d-276573d0ceef,north_america,17.2960919,62.722301,Mid-range,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,352
Unknown,Unknown,Solomon Islands,Honiara,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush tropical landscapes meet vibrant local markets, offering an authentic and immersive experience in a laid-back island atmosphere.",Unknown,0.1,Unknown,a5064014-fa4f-4864-b491-a65fa2d68229,oceania,9.4310769,159.9552552,Mid-range,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,369
Unknown,Unknown,Italy,Siena,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Medieval streets wind through sunlit squares, where the aroma of fresh pasta mingles with the echoes of vibrant local life.",Unknown,0.1,Unknown,7071cc05-1440-4931-88dc-3fa5a4cc15d2,europe,43.16720595,11.467561040475552,Mid-range,5.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,375
Unknown,Unknown,Spain,La Palma,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush landscapes and volcanic vistas create a serene atmosphere, inviting you to explore its quiet trails and charming coastal villages.",Unknown,0.1,Unknown,4c88db7e-4c60-4395-9464-91ea959e2d13,europe,28.6551163,17.857268565579673,Mid-range,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,353
Unknown,Unknown,Belgium,Ghent,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming canals and medieval architecture create a cozy atmosphere, inviting you to wander through cobblestone streets and discover hidden corners filled with history.",Unknown,0.1,Unknown,58563b14-ffba-4104-88ce-0ba065f5d6ed,europe,51.0538286,3.7250121,Mid-range,5.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,120
Unknown,Unknown,Brazil,Sao Paulo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Energetic streets buzz with life, offering a tapestry of art, diverse cuisine, and vibrant nightlife that captivates every sense.",Unknown,0.1,Unknown,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,south_america,23.5506507,46.6333824,Mid-range,5.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,1.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,265
Unknown,Unknown,Costa Rica,Monteverde,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Misty cloud forests and vibrant wildlife create an enchanting atmosphere, where every trail offers a new sensory delight and adventure.",Unknown,0.1,Unknown,84684cae-4fbc-4ea4-9172-5f9d802ba843,north_america,10.29115145,84.81364393886889,Mid-range,3.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,378
Unknown,Unknown,Tonga,Nukuʻalofa,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Warm ocean breezes and vibrant markets create a welcoming atmosphere, where the gentle rhythm of island life invites endless exploration.",Unknown,0.1,Unknown,16539924-85a8-441a-8ebd-9c56d6720a35,oceania,21.1343401,175.201808,Mid-range,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,544
Unknown,Unknown,United Kingdom,Birmingham,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A dynamic mix of industrial charm and modern culture, offering vibrant markets, eclectic eateries, and a rich musical heritage that captivates visitors.",Unknown,0.1,Unknown,074c4c99-13f9-44ea-9ad3-bf573506a04c,europe,52.4796992,1.9026911,Mid-range,4.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,38
Unknown,Unknown,Italy,Tuscany,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Rolling hills, sun-drenched vineyards, and charming medieval towns create a picturesque landscape that invites leisurely exploration and indulgent culinary experiences.",Unknown,0.1,Unknown,63290557-b50c-409a-91ef-479598d31de3,europe,43.4586541,11.1389204,Mid-range,5.0,3.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,427
Unknown,Unknown,Canada,Charlottetown,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Charming streets lined with historic buildings and a gentle sea breeze create a welcoming atmosphere perfect for leisurely exploration and relaxation.,Unknown,0.1,Unknown,68ec474b-b008-493b-933c-13e51af9ec83,north_america,46.234953,63.132935,Mid-range,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,189
Unknown,Unknown,United States,St. Louis,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A fusion of historic charm and modern vibrancy, with leafy parks, jazz-filled streets, and the iconic arch creating a welcoming urban atmosphere.",Unknown,0.1,Unknown,a3c96500-b77a-4133-bc7d-cca24a7e5ae6,north_america,38.6280278,90.1910154,Mid-range,4.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,39
Unknown,Unknown,United States,Las Vegas,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bright lights and endless energy create an exhilarating atmosphere, where entertainment options are as vast and varied as the desert surrounding it.",Unknown,0.1,Unknown,b150cb57-9168-4a88-ad5a-1ceb37ebfa72,north_america,36.1672719,115.1483538,Luxury,3.0,3.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,88
